date,tag,count
2009-10-27,css,5
2009-10-28,javascript,35
2009-10-28,python,24
2009-10-28,android,6
2009-10-28,html,16
2009-10-28,c++,45
2009-10-28,c#,67
2009-10-28,c,6
2009-10-28,java,30
2009-10-28,jquery,26
2009-10-28,asp.net,30
2009-10-28,css,11
2009-10-28,php,35
2009-10-28,mysql,12
2009-10-28,sql,34
2009-10-29,c,21
2009-10-29,mysql,13
2009-10-29,css,13
2009-10-29,android,1
2009-10-29,sql,26
2009-10-29,html,20
2009-10-29,jquery,20
2009-10-29,php,25
2009-10-29,c#,100
2009-10-29,python,33
2009-10-29,asp.net,28
2009-10-29,javascript,54
2009-10-29,c++,36
2009-10-29,java,39
2009-10-30,c,16
2009-10-30,c++,25
2009-10-30,javascript,34
2009-10-30,java,36
2009-10-30,python,9
2009-10-30,php,17
2009-10-30,html,15
2009-10-30,jquery,26
2009-10-30,css,19
2009-10-30,c#,67
2009-10-30,android,1
2009-10-30,sql,26
2009-10-30,asp.net,16
2009-10-30,mysql,11
2009-10-31,jquery,3
2009-10-31,java,14
2009-10-31,javascript,6
2009-10-31,php,27
2009-10-31,python,13
2009-10-31,android,3
2009-10-31,mysql,18
2009-10-31,c++,13
2009-10-31,c,16
2009-10-31,html,2
2009-10-31,sql,20
2009-10-31,asp.net,14
2009-10-31,css,2
2009-10-31,c#,45
2009-11-01,jquery,15
2009-11-01,python,6
2009-11-01,c++,18
2009-11-01,android,5
2009-11-01,java,7
2009-11-01,html,7
2009-11-01,c,9
2009-11-01,sql,9
2009-11-01,asp.net,15
2009-11-01,mysql,12
2009-11-01,php,31
2009-11-01,c#,23
2009-11-01,css,1
2009-11-01,javascript,12
2009-11-02,python,37
2009-11-02,java,40
2009-11-02,sql,25
2009-11-02,html,22
2009-11-02,android,6
2009-11-02,asp.net,27
2009-11-02,php,30
2009-11-02,css,19
2009-11-02,c,17
2009-11-02,c++,20
2009-11-02,jquery,21
2009-11-02,mysql,11
2009-11-02,javascript,42
2009-11-02,c#,95
2009-11-03,css,4
2009-11-03,python,25
2009-11-03,java,53
2009-11-03,php,38
2009-11-03,c++,23
2009-11-03,c,29
2009-11-03,jquery,28
2009-11-03,sql,23
2009-11-03,android,2
2009-11-03,c#,75
2009-11-03,javascript,38
2009-11-03,html,5
2009-11-03,mysql,22
2009-11-03,asp.net,19
2009-11-04,mysql,18
2009-11-04,asp.net,26
2009-11-04,c++,33
2009-11-04,php,32
2009-11-04,python,36
2009-11-04,c#,51
2009-11-04,html,14
2009-11-04,jquery,17
2009-11-04,c,4
2009-11-04,android,3
2009-11-04,sql,20
2009-11-04,javascript,17
2009-11-04,java,33
2009-11-04,css,8
2009-11-05,c++,28
2009-11-05,java,68
2009-11-05,jquery,62
2009-11-05,python,6
2009-11-05,android,6
2009-11-05,css,14
2009-11-05,sql,15
2009-11-05,c#,67
2009-11-05,c,20
2009-11-05,javascript,34
2009-11-05,php,46
2009-11-05,asp.net,20
2009-11-05,html,5
2009-11-05,mysql,8
2009-11-06,asp.net,19
2009-11-06,c++,19
2009-11-06,c#,73
2009-11-06,php,21
2009-11-06,java,27
2009-11-06,jquery,33
2009-11-06,html,11
2009-11-06,python,44
2009-11-06,c,20
2009-11-06,mysql,19
2009-11-06,sql,11
2009-11-06,android,1
2009-11-06,javascript,38
2009-11-06,css,4
2009-11-07,java,27
2009-11-07,javascript,6
2009-11-07,jquery,14
2009-11-07,c,14
2009-11-07,html,8
2009-11-07,python,9
2009-11-07,sql,8
2009-11-07,c#,18
2009-11-07,php,25
2009-11-07,mysql,11
2009-11-07,asp.net,6
2009-11-07,css,9
2009-11-07,c++,19
2009-11-08,android,1
2009-11-08,javascript,9
2009-11-08,c,13
2009-11-08,css,2
2009-11-08,sql,4
2009-11-08,html,9
2009-11-08,c++,24
2009-11-08,c#,42
2009-11-08,php,22
2009-11-08,java,15
2009-11-08,asp.net,10
2009-11-08,python,1
2009-11-08,mysql,2
2009-11-08,jquery,7
2009-11-09,c++,19
2009-11-09,java,47
2009-11-09,javascript,47
2009-11-09,c,28
2009-11-09,html,15
2009-11-09,jquery,19
2009-11-09,c#,82
2009-11-09,asp.net,28
2009-11-09,sql,28
2009-11-09,php,26
2009-11-09,css,14
2009-11-09,mysql,29
2009-11-09,android,1
2009-11-09,python,14
2009-11-10,css,18
2009-11-10,python,51
2009-11-10,c,52
2009-11-10,c#,68
2009-11-10,php,40
2009-11-10,android,6
2009-11-10,asp.net,39
2009-11-10,jquery,40
2009-11-10,c++,36
2009-11-10,mysql,4
2009-11-10,sql,23
2009-11-10,javascript,46
2009-11-10,html,40
2009-11-10,java,54
2009-11-11,jquery,29
2009-11-11,c#,55
2009-11-11,sql,20
2009-11-11,python,15
2009-11-11,ios,2
2009-11-11,javascript,29
2009-11-11,java,48
2009-11-11,c,16
2009-11-11,php,36
2009-11-11,mysql,13
2009-11-11,css,10
2009-11-11,html,11
2009-11-11,c++,21
2009-11-11,asp.net,29
2009-11-12,android,3
2009-11-12,mysql,8
2009-11-12,javascript,56
2009-11-12,c,15
2009-11-12,python,12
2009-11-12,jquery,49
2009-11-12,c++,51
2009-11-12,sql,19
2009-11-12,java,63
2009-11-12,c#,86
2009-11-12,css,21
2009-11-12,html,17
2009-11-12,asp.net,42
2009-11-12,php,47
2009-11-13,css,14
2009-11-13,c++,32
2009-11-13,asp.net,40
2009-11-13,mysql,19
2009-11-13,html,19
2009-11-13,android,5
2009-11-13,sql,29
2009-11-13,php,19
2009-11-13,javascript,42
2009-11-13,jquery,20
2009-11-13,java,49
2009-11-13,c#,76
2009-11-13,c,22
2009-11-13,python,27
2009-11-14,sql,6
2009-11-14,c,36
2009-11-14,c#,30
2009-11-14,c++,13
2009-11-14,css,11
2009-11-14,jquery,5
2009-11-14,python,15
2009-11-14,html,8
2009-11-14,mysql,7
2009-11-14,php,15
2009-11-14,asp.net,5
2009-11-14,javascript,20
2009-11-14,java,32
2009-11-15,c,27
2009-11-15,mysql,9
2009-11-15,javascript,19
2009-11-15,python,13
2009-11-15,c++,24
2009-11-15,jquery,16
2009-11-15,php,18
2009-11-15,asp.net,20
2009-11-15,sql,4
2009-11-15,java,30
2009-11-15,c#,31
2009-11-15,css,3
2009-11-15,html,5
2009-11-16,sql,17
2009-11-16,java,62
2009-11-16,mysql,9
2009-11-16,jquery,45
2009-11-16,css,7
2009-11-16,php,32
2009-11-16,javascript,40
2009-11-16,c,27
2009-11-16,html,14
2009-11-16,android,1
2009-11-16,c#,90
2009-11-16,c++,74
2009-11-16,asp.net,22
2009-11-16,python,21
2009-11-17,java,43
2009-11-17,html,24
2009-11-17,android,3
2009-11-17,c#,88
2009-11-17,mysql,13
2009-11-17,php,38
2009-11-17,sql,23
2009-11-17,c++,48
2009-11-17,jquery,22
2009-11-17,css,19
2009-11-17,python,19
2009-11-17,asp.net,25
2009-11-17,javascript,45
2009-11-17,c,19
2009-11-17,ios,5
2009-11-18,php,58
2009-11-18,sql,8
2009-11-18,mysql,19
2009-11-18,c++,50
2009-11-18,jquery,51
2009-11-18,javascript,40
2009-11-18,c,5
2009-11-18,asp.net,31
2009-11-18,android,8
2009-11-18,html,5
2009-11-18,java,34
2009-11-18,c#,75
2009-11-18,python,15
2009-11-18,css,9
2009-11-19,c++,45
2009-11-19,css,24
2009-11-19,html,24
2009-11-19,c,29
2009-11-19,android,2
2009-11-19,python,27
2009-11-19,jquery,42
2009-11-19,java,73
2009-11-19,php,38
2009-11-19,mysql,35
2009-11-19,c#,82
2009-11-19,sql,14
2009-11-19,asp.net,36
2009-11-19,javascript,42
2009-11-20,sql,11
2009-11-20,php,40
2009-11-20,c,23
2009-11-20,java,50
2009-11-20,c++,36
2009-11-20,android,1
2009-11-20,python,12
2009-11-20,mysql,12
2009-11-20,css,8
2009-11-20,javascript,61
2009-11-20,c#,71
2009-11-20,asp.net,22
2009-11-20,html,11
2009-11-20,jquery,35
2009-11-21,python,9
2009-11-21,html,10
2009-11-21,jquery,21
2009-11-21,asp.net,13
2009-11-21,javascript,16
2009-11-21,css,18
2009-11-21,c#,40
2009-11-21,sql,7
2009-11-21,c++,10
2009-11-21,c,4
2009-11-21,android,2
2009-11-21,php,19
2009-11-21,mysql,19
2009-11-21,java,9
2009-11-22,jquery,12
2009-11-22,java,21
2009-11-22,php,44
2009-11-22,android,2
2009-11-22,javascript,12
2009-11-22,c#,28
2009-11-22,python,17
2009-11-22,html,11
2009-11-22,css,1
2009-11-22,sql,6
2009-11-22,asp.net,15
2009-11-22,c,25
2009-11-22,mysql,1
2009-11-22,c++,13
2009-11-23,javascript,29
2009-11-23,html,10
2009-11-23,php,24
2009-11-23,c#,71
2009-11-23,android,8
2009-11-23,ios,2
2009-11-23,c,8
2009-11-23,java,31
2009-11-23,c++,21
2009-11-23,sql,15
2009-11-23,python,14
2009-11-23,asp.net,22
2009-11-23,mysql,24
2009-11-23,jquery,28
2009-11-23,css,5
2009-11-24,sql,18
2009-11-24,mysql,28
2009-11-24,c++,48
2009-11-24,c#,73
2009-11-24,jquery,32
2009-11-24,java,44
2009-11-24,asp.net,22
2009-11-24,python,35
2009-11-24,css,16
2009-11-24,javascript,27
2009-11-24,html,20
2009-11-24,ios,6
2009-11-24,php,65
2009-11-24,c,15
2009-11-24,android,5
2009-11-25,asp.net,16
2009-11-25,javascript,16
2009-11-25,mysql,5
2009-11-25,python,37
2009-11-25,sql,30
2009-11-25,android,2
2009-11-25,java,63
2009-11-25,c++,34
2009-11-25,c,7
2009-11-25,jquery,11
2009-11-25,css,16
2009-11-25,c#,74
2009-11-25,html,12
2009-11-25,php,49
2009-11-26,jquery,25
2009-11-26,android,4
2009-11-26,css,3
2009-11-26,html,2
2009-11-26,php,14
2009-11-26,javascript,30
2009-11-26,sql,41
2009-11-26,java,57
2009-11-26,asp.net,52
2009-11-26,c++,16
2009-11-26,mysql,15
2009-11-26,c#,52
2009-11-26,python,42
2009-11-26,c,3
2009-11-27,jquery,8
2009-11-27,c#,28
2009-11-27,sql,6
2009-11-27,c,8
2009-11-27,java,16
2009-11-27,mysql,11
2009-11-27,asp.net,29
2009-11-27,css,16
2009-11-27,c++,53
2009-11-27,html,6
2009-11-27,php,27
2009-11-27,android,2
2009-11-27,python,17
2009-11-27,javascript,17
2009-11-28,sql,4
2009-11-28,php,34
2009-11-28,c#,25
2009-11-28,python,16
2009-11-28,javascript,19
2009-11-28,html,2
2009-11-28,c,2
2009-11-28,c++,24
2009-11-28,java,24
2009-11-28,asp.net,11
2009-11-28,android,3
2009-11-28,mysql,12
2009-11-29,java,23
2009-11-29,python,25
2009-11-29,html,4
2009-11-29,c++,9
2009-11-29,css,8
2009-11-29,jquery,4
2009-11-29,asp.net,3
2009-11-29,sql,13
2009-11-29,javascript,4
2009-11-29,php,7
2009-11-29,c#,11
2009-11-29,c,4
2009-11-29,mysql,19
2009-11-30,java,17
2009-11-30,c#,63
2009-11-30,css,14
2009-11-30,c,4
2009-11-30,javascript,30
2009-11-30,php,45
2009-11-30,c++,13
2009-11-30,mysql,7
2009-11-30,asp.net,22
2009-11-30,sql,28
2009-11-30,python,16
2009-11-30,android,3
2009-11-30,jquery,10
2009-11-30,html,7
2009-12-01,python,33
2009-12-01,jquery,36
2009-12-01,java,25
2009-12-01,javascript,38
2009-12-01,html,13
2009-12-01,mysql,8
2009-12-01,sql,18
2009-12-01,css,13
2009-12-01,c#,58
2009-12-01,c++,34
2009-12-01,c,22
2009-12-01,android,5
2009-12-01,asp.net,19
2009-12-01,php,42
2009-12-02,asp.net,28
2009-12-02,jquery,24
2009-12-02,sql,30
2009-12-02,c,10
2009-12-02,python,38
2009-12-02,java,94
2009-12-02,mysql,38
2009-12-02,android,8
2009-12-02,c++,36
2009-12-02,css,10
2009-12-02,c#,73
2009-12-02,php,67
2009-12-02,javascript,24
2009-12-02,html,8
2009-12-03,sql,27
2009-12-03,javascript,47
2009-12-03,php,42
2009-12-03,c#,75
2009-12-03,android,7
2009-12-03,mysql,17
2009-12-03,c++,18
2009-12-03,jquery,46
2009-12-03,ios,1
2009-12-03,html,13
2009-12-03,python,20
2009-12-03,asp.net,34
2009-12-03,c,17
2009-12-03,java,41
2009-12-03,css,5
2009-12-04,mysql,9
2009-12-04,c#,76
2009-12-04,javascript,18
2009-12-04,css,20
2009-12-04,c++,41
2009-12-04,jquery,22
2009-12-04,c,8
2009-12-04,php,31
2009-12-04,html,28
2009-12-04,python,14
2009-12-04,sql,12
2009-12-04,ios,2
2009-12-04,asp.net,40
2009-12-04,android,3
2009-12-04,java,39
2009-12-05,sql,4
2009-12-05,asp.net,12
2009-12-05,mysql,8
2009-12-05,java,5
2009-12-05,javascript,10
2009-12-05,html,4
2009-12-05,c++,17
2009-12-05,android,2
2009-12-05,python,22
2009-12-05,css,1
2009-12-05,c,31
2009-12-05,c#,35
2009-12-05,jquery,15
2009-12-05,php,21
2009-12-06,mysql,12
2009-12-06,java,41
2009-12-06,css,4
2009-12-06,javascript,16
2009-12-06,sql,2
2009-12-06,android,4
2009-12-06,jquery,13
2009-12-06,php,25
2009-12-06,asp.net,1
2009-12-06,ios,1
2009-12-06,c#,29
2009-12-06,c++,24
2009-12-06,python,5
2009-12-06,c,11
2009-12-07,c++,27
2009-12-07,c#,43
2009-12-07,python,15
2009-12-07,asp.net,6
2009-12-07,mysql,20
2009-12-07,html,19
2009-12-07,css,12
2009-12-07,php,58
2009-12-07,java,55
2009-12-07,sql,20
2009-12-07,javascript,39
2009-12-07,c,11
2009-12-07,jquery,27
2009-12-07,android,3
2009-12-08,java,58
2009-12-08,android,2
2009-12-08,mysql,26
2009-12-08,asp.net,21
2009-12-08,css,8
2009-12-08,sql,16
2009-12-08,javascript,29
2009-12-08,jquery,33
2009-12-08,c#,58
2009-12-08,html,20
2009-12-08,c++,27
2009-12-08,python,20
2009-12-08,c,12
2009-12-08,php,55
2009-12-09,sql,29
2009-12-09,java,68
2009-12-09,android,4
2009-12-09,c++,34
2009-12-09,html,23
2009-12-09,php,49
2009-12-09,javascript,41
2009-12-09,asp.net,24
2009-12-09,python,14
2009-12-09,mysql,25
2009-12-09,c#,76
2009-12-09,css,1
2009-12-09,jquery,33
2009-12-09,c,23
2009-12-10,java,44
2009-12-10,html,31
2009-12-10,jquery,26
2009-12-10,c++,36
2009-12-10,c#,115
2009-12-10,python,29
2009-12-10,javascript,49
2009-12-10,css,20
2009-12-10,php,34
2009-12-10,asp.net,40
2009-12-10,sql,31
2009-12-10,mysql,11
2009-12-10,c,24
2009-12-10,android,7
2009-12-11,c,8
2009-12-11,android,2
2009-12-11,java,38
2009-12-11,python,51
2009-12-11,php,37
2009-12-11,sql,29
2009-12-11,html,20
2009-12-11,javascript,28
2009-12-11,c#,85
2009-12-11,css,8
2009-12-11,ios,2
2009-12-11,c++,31
2009-12-11,jquery,9
2009-12-11,asp.net,20
2009-12-11,mysql,20
2009-12-12,c#,16
2009-12-12,html,18
2009-12-12,javascript,18
2009-12-12,asp.net,7
2009-12-12,c,14
2009-12-12,java,12
2009-12-12,sql,9
2009-12-12,python,2
2009-12-12,jquery,16
2009-12-12,css,5
2009-12-12,php,16
2009-12-12,c++,18
2009-12-12,mysql,9
2009-12-13,asp.net,17
2009-12-13,ios,1
2009-12-13,c,11
2009-12-13,java,19
2009-12-13,html,17
2009-12-13,jquery,20
2009-12-13,javascript,21
2009-12-13,css,9
2009-12-13,php,18
2009-12-13,mysql,9
2009-12-13,c++,18
2009-12-13,sql,13
2009-12-13,c#,27
2009-12-13,python,12
2009-12-14,html,7
2009-12-14,sql,43
2009-12-14,c,23
2009-12-14,php,47
2009-12-14,asp.net,29
2009-12-14,android,9
2009-12-14,mysql,22
2009-12-14,c++,50
2009-12-14,java,25
2009-12-14,c#,58
2009-12-14,javascript,40
2009-12-14,jquery,36
2009-12-14,python,27
2009-12-15,c,11
2009-12-15,python,37
2009-12-15,html,28
2009-12-15,php,43
2009-12-15,javascript,37
2009-12-15,css,18
2009-12-15,sql,31
2009-12-15,asp.net,25
2009-12-15,android,3
2009-12-15,c#,53
2009-12-15,mysql,18
2009-12-15,c++,32
2009-12-15,java,48
2009-12-15,jquery,46
2009-12-16,c,16
2009-12-16,sql,3
2009-12-16,mysql,5
2009-12-16,html,26
2009-12-16,css,10
2009-12-16,python,17
2009-12-16,javascript,26
2009-12-16,java,60
2009-12-16,jquery,22
2009-12-16,c++,34
2009-12-16,c#,91
2009-12-16,android,4
2009-12-16,asp.net,26
2009-12-16,php,25
2009-12-17,php,47
2009-12-17,jquery,35
2009-12-17,javascript,29
2009-12-17,html,32
2009-12-17,python,15
2009-12-17,css,11
2009-12-17,asp.net,17
2009-12-17,sql,12
2009-12-17,java,43
2009-12-17,android,8
2009-12-17,mysql,4
2009-12-17,c#,66
2009-12-17,c++,43
2009-12-17,c,3
2009-12-18,css,8
2009-12-18,php,36
2009-12-18,html,17
2009-12-18,java,49
2009-12-18,sql,15
2009-12-18,android,1
2009-12-18,asp.net,16
2009-12-18,mysql,1
2009-12-18,jquery,26
2009-12-18,python,24
2009-12-18,c++,37
2009-12-18,javascript,33
2009-12-18,c,25
2009-12-18,c#,83
2009-12-19,asp.net,2
2009-12-19,python,19
2009-12-19,sql,16
2009-12-19,c++,16
2009-12-19,c#,40
2009-12-19,android,11
2009-12-19,html,14
2009-12-19,mysql,11
2009-12-19,php,30
2009-12-19,javascript,25
2009-12-19,c,12
2009-12-19,css,12
2009-12-19,java,24
2009-12-20,python,33
2009-12-20,c++,4
2009-12-20,javascript,21
2009-12-20,java,30
2009-12-20,c#,31
2009-12-20,jquery,31
2009-12-20,php,29
2009-12-20,mysql,15
2009-12-20,css,11
2009-12-20,c,8
2009-12-20,html,10
2009-12-20,android,2
2009-12-20,asp.net,12
2009-12-21,c#,83
2009-12-21,asp.net,30
2009-12-21,css,4
2009-12-21,java,27
2009-12-21,c,31
2009-12-21,python,20
2009-12-21,javascript,31
2009-12-21,sql,8
2009-12-21,jquery,46
2009-12-21,html,18
2009-12-21,c++,25
2009-12-21,android,12
2009-12-21,php,26
2009-12-21,mysql,9
2009-12-22,mysql,27
2009-12-22,java,42
2009-12-22,php,57
2009-12-22,c#,66
2009-12-22,c++,28
2009-12-22,jquery,23
2009-12-22,sql,8
2009-12-22,python,36
2009-12-22,c,20
2009-12-22,android,8
2009-12-22,css,29
2009-12-22,html,28
2009-12-22,asp.net,33
2009-12-22,javascript,52
2009-12-23,python,10
2009-12-23,asp.net,17
2009-12-23,c,7
2009-12-23,android,7
2009-12-23,sql,26
2009-12-23,mysql,17
2009-12-23,jquery,10
2009-12-23,html,21
2009-12-23,javascript,21
2009-12-23,php,57
2009-12-23,c#,55
2009-12-23,java,41
2009-12-23,c++,31
2009-12-23,css,11
2009-12-24,asp.net,11
2009-12-24,c++,12
2009-12-24,sql,1
2009-12-24,c#,42
2009-12-24,php,42
2009-12-24,jquery,20
2009-12-24,ios,1
2009-12-24,css,7
2009-12-24,mysql,30
2009-12-24,android,11
2009-12-24,c,11
2009-12-24,javascript,32
2009-12-24,python,20
2009-12-24,java,11
2009-12-24,html,8
2009-12-25,javascript,1
2009-12-25,ios,2
2009-12-25,html,1
2009-12-25,php,31
2009-12-25,jquery,7
2009-12-25,css,7
2009-12-25,c++,20
2009-12-25,java,15
2009-12-25,python,10
2009-12-25,c,4
2009-12-25,asp.net,13
2009-12-25,c#,13
2009-12-26,mysql,7
2009-12-26,css,6
2009-12-26,php,5
2009-12-26,c,12
2009-12-26,jquery,11
2009-12-26,c++,21
2009-12-26,python,17
2009-12-26,asp.net,6
2009-12-26,html,5
2009-12-26,android,4
2009-12-26,java,8
2009-12-26,javascript,15
2009-12-26,c#,15
2009-12-26,sql,7
2009-12-27,asp.net,9
2009-12-27,java,7
2009-12-27,c#,10
2009-12-27,android,7
2009-12-27,sql,4
2009-12-27,c,19
2009-12-27,c++,9
2009-12-27,mysql,3
2009-12-27,python,27
2009-12-27,html,6
2009-12-27,javascript,8
2009-12-27,ios,1
2009-12-27,css,1
2009-12-27,jquery,3
2009-12-27,php,42
2009-12-28,android,3
2009-12-28,html,15
2009-12-28,java,35
2009-12-28,jquery,26
2009-12-28,python,28
2009-12-28,css,6
2009-12-28,php,39
2009-12-28,sql,17
2009-12-28,javascript,31
2009-12-28,c++,18
2009-12-28,asp.net,23
2009-12-28,c#,37
2009-12-28,c,9
2009-12-28,mysql,42
2009-12-29,html,25
2009-12-29,c,6
2009-12-29,java,32
2009-12-29,php,48
2009-12-29,asp.net,22
2009-12-29,python,13
2009-12-29,c++,8
2009-12-29,android,11
2009-12-29,css,24
2009-12-29,jquery,24
2009-12-29,c#,78
2009-12-29,sql,16
2009-12-29,mysql,22
2009-12-29,javascript,30
2009-12-30,c++,15
2009-12-30,php,32
2009-12-30,javascript,32
2009-12-30,asp.net,29
2009-12-30,sql,9
2009-12-30,html,14
2009-12-30,jquery,18
2009-12-30,android,5
2009-12-30,css,11
2009-12-30,mysql,11
2009-12-30,c,7
2009-12-30,java,31
2009-12-30,python,17
2009-12-30,c#,46
2009-12-31,python,9
2009-12-31,sql,8
2009-12-31,c,2
2009-12-31,android,4
2009-12-31,c#,55
2009-12-31,jquery,7
2009-12-31,php,19
2009-12-31,c++,7
2009-12-31,mysql,8
2009-12-31,javascript,24
2009-12-31,css,5
2009-12-31,java,27
2009-12-31,asp.net,20
2009-12-31,html,7
2010-01-01,jquery,13
2010-01-01,asp.net,11
2010-01-01,sql,17
2010-01-01,javascript,13
2010-01-01,c,3
2010-01-01,c#,22
2010-01-01,php,31
2010-01-01,python,2
2010-01-01,css,5
2010-01-01,java,9
2010-01-01,c++,2
2010-01-01,mysql,17
2010-01-01,html,18
2010-01-01,android,1
2010-01-02,python,9
2010-01-02,c,11
2010-01-02,jquery,12
2010-01-02,sql,11
2010-01-02,javascript,6
2010-01-02,c#,35
2010-01-02,asp.net,5
2010-01-02,c++,1
2010-01-02,mysql,8
2010-01-02,html,3
2010-01-02,java,36
2010-01-02,php,37
2010-01-02,android,1
2010-01-03,java,17
2010-01-03,python,27
2010-01-03,javascript,13
2010-01-03,c++,32
2010-01-03,asp.net,14
2010-01-03,sql,5
2010-01-03,php,16
2010-01-03,mysql,1
2010-01-03,c#,17
2010-01-03,android,5
2010-01-03,html,10
2010-01-03,c,16
2010-01-03,jquery,17
2010-01-04,c++,13
2010-01-04,c#,71
2010-01-04,php,68
2010-01-04,asp.net,19
2010-01-04,html,27
2010-01-04,java,26
2010-01-04,android,7
2010-01-04,sql,8
2010-01-04,python,19
2010-01-04,c,10
2010-01-04,mysql,31
2010-01-04,css,9
2010-01-04,javascript,35
2010-01-04,jquery,26
2010-01-05,c,8
2010-01-05,jquery,34
2010-01-05,c#,30
2010-01-05,asp.net,33
2010-01-05,javascript,31
2010-01-05,java,35
2010-01-05,css,15
2010-01-05,android,10
2010-01-05,sql,22
2010-01-05,html,20
2010-01-05,c++,10
2010-01-05,python,43
2010-01-05,mysql,49
2010-01-05,php,67
2010-01-06,php,57
2010-01-06,javascript,40
2010-01-06,java,61
2010-01-06,css,14
2010-01-06,sql,14
2010-01-06,asp.net,13
2010-01-06,android,17
2010-01-06,c++,35
2010-01-06,c,11
2010-01-06,mysql,42
2010-01-06,jquery,22
2010-01-06,c#,43
2010-01-06,python,20
2010-01-06,html,43
2010-01-07,css,11
2010-01-07,c,12
2010-01-07,asp.net,44
2010-01-07,mysql,17
2010-01-07,python,29
2010-01-07,php,31
2010-01-07,html,19
2010-01-07,javascript,41
2010-01-07,android,11
2010-01-07,jquery,31
2010-01-07,sql,26
2010-01-07,c++,22
2010-01-07,c#,82
2010-01-07,java,77
2010-01-08,c,8
2010-01-08,asp.net,39
2010-01-08,android,7
2010-01-08,html,6
2010-01-08,c++,22
2010-01-08,python,11
2010-01-08,javascript,25
2010-01-08,c#,82
2010-01-08,mysql,8
2010-01-08,php,28
2010-01-08,jquery,23
2010-01-08,java,56
2010-01-08,sql,14
2010-01-09,javascript,15
2010-01-09,python,15
2010-01-09,html,3
2010-01-09,java,41
2010-01-09,c#,47
2010-01-09,c++,31
2010-01-09,asp.net,10
2010-01-09,jquery,20
2010-01-09,mysql,2
2010-01-09,php,10
2010-01-09,c,7
2010-01-09,sql,8
2010-01-09,css,2
2010-01-09,android,6
2010-01-10,javascript,20
2010-01-10,python,21
2010-01-10,mysql,12
2010-01-10,java,32
2010-01-10,php,31
2010-01-10,css,5
2010-01-10,c#,19
2010-01-10,jquery,19
2010-01-10,c,25
2010-01-10,asp.net,6
2010-01-10,c++,29
2010-01-10,sql,15
2010-01-10,html,11
2010-01-10,android,5
2010-01-11,c++,28
2010-01-11,jquery,24
2010-01-11,python,17
2010-01-11,sql,4
2010-01-11,android,6
2010-01-11,java,47
2010-01-11,javascript,34
2010-01-11,c,33
2010-01-11,mysql,13
2010-01-11,asp.net,28
2010-01-11,c#,59
2010-01-11,html,13
2010-01-11,php,50
2010-01-11,css,11
2010-01-12,javascript,36
2010-01-12,mysql,20
2010-01-12,sql,15
2010-01-12,c,27
2010-01-12,c#,63
2010-01-12,php,53
2010-01-12,css,20
2010-01-12,asp.net,26
2010-01-12,python,22
2010-01-12,jquery,19
2010-01-12,android,7
2010-01-12,html,43
2010-01-12,c++,28
2010-01-12,java,59
2010-01-13,javascript,40
2010-01-13,jquery,36
2010-01-13,java,31
2010-01-13,sql,33
2010-01-13,python,17
2010-01-13,mysql,23
2010-01-13,ios,1
2010-01-13,html,34
2010-01-13,c++,73
2010-01-13,asp.net,21
2010-01-13,c#,67
2010-01-13,php,59
2010-01-13,css,28
2010-01-13,c,25
2010-01-13,android,13
2010-01-14,c#,74
2010-01-14,java,66
2010-01-14,asp.net,11
2010-01-14,mysql,20
2010-01-14,c++,27
2010-01-14,jquery,30
2010-01-14,php,53
2010-01-14,android,25
2010-01-14,css,16
2010-01-14,javascript,63
2010-01-14,python,19
2010-01-14,html,16
2010-01-14,c,3
2010-01-14,sql,27
2010-01-15,asp.net,21
2010-01-15,javascript,42
2010-01-15,python,9
2010-01-15,mysql,18
2010-01-15,css,16
2010-01-15,jquery,29
2010-01-15,java,48
2010-01-15,sql,5
2010-01-15,php,34
2010-01-15,c#,85
2010-01-15,html,17
2010-01-15,android,4
2010-01-15,c,9
2010-01-15,c++,25
2010-01-16,sql,6
2010-01-16,c#,23
2010-01-16,python,14
2010-01-16,php,51
2010-01-16,jquery,18
2010-01-16,css,5
2010-01-16,java,25
2010-01-16,android,10
2010-01-16,ios,4
2010-01-16,mysql,19
2010-01-16,c,9
2010-01-16,asp.net,9
2010-01-16,javascript,10
2010-01-16,c++,24
2010-01-16,html,12
2010-01-17,python,17
2010-01-17,css,4
2010-01-17,html,3
2010-01-17,c#,32
2010-01-17,c,12
2010-01-17,php,37
2010-01-17,sql,5
2010-01-17,java,40
2010-01-17,mysql,11
2010-01-17,javascript,12
2010-01-17,asp.net,11
2010-01-17,jquery,9
2010-01-17,android,9
2010-01-17,c++,30
2010-01-18,sql,13
2010-01-18,javascript,40
2010-01-18,html,23
2010-01-18,mysql,19
2010-01-18,css,26
2010-01-18,jquery,32
2010-01-18,php,43
2010-01-18,c++,58
2010-01-18,asp.net,22
2010-01-18,c#,58
2010-01-18,c,43
2010-01-18,python,23
2010-01-18,java,38
2010-01-18,android,7
2010-01-19,javascript,44
2010-01-19,android,17
